"SEX","GEO","TIME","AGE","UNIT","Value","Flag and Footnotes"
"Males","Centro (PT)","2015","93 years","Number","279.0",""
"Males","Centro (PT)","2015","94 years","Number","187.0",""
"Males","Centro (PT)","2015","95 years","Number","127.0",""
"Males","Centro (PT)","2015","96 years","Number","89.0",""
"Males","Centro (PT)","2015","97 years","Number","62.0",""
"Males","Centro (PT)","2015","98 years","Number","44.0",""
"Males","Centro (PT)","2015","99 years","Number","28.0",""
"Males","Centro (PT)","2015","Open-ended age class","Number","47.0",""
"Males","Centro (PT)","2016","Less than 1 year","Number","22.0",""
"Males","Centro (PT)","2016","1 year","Number","1.0",""
"Males","Centro (PT)","2016","2 years","Number","1.0",""
"Males","Centro (PT)","2016","3 years","Number","1.0",""
"Males","Centro (PT)","2016","4 years","Number","0.0",""
"Males","Centro (PT)","2016","5 years","Number","1.0",""
"Males","Centro (PT)","2016","6 years","Number","1.0",""
"Males","Centro (PT)","2016","7 years","Number","2.0",""
"Males","Centro (PT)","2016","8 years","Number","0.0",""
"Males","Centro (PT)","2016","9 years","Number","1.0",""
"Males","Centro (PT)","2016","10 years","Number","0.0",""
"Males","Centro (PT)","2016","11 years","Number","1.0",""
"Males","Centro (PT)","2016","12 years","Number","0.0",""
"Males","Centro (PT)","2016","13 years","Number","1.0",""
"Males","Centro (PT)","2016","14 years","Number","1.0",""
"Males","Centro (PT)","2016","15 years","Number","6.0",""
"Males","Centro (PT)","2016","16 years","Number","4.0",""
"Males","Centro (PT)","2016","17 years","Number","2.0",""
"Males","Centro (PT)","2016","18 years","Number","6.0",""
"Males","Centro (PT)","2016","19 years","Number","7.0",""
"Males","Centro (PT)","2016","20 years","Number","6.0",""
"Males","Centro (PT)","2016","21 years","Number","5.0",""
"Males","Centro (PT)","2016","22 years","Number","7.0",""
"Males","Centro (PT)","2016","23 years","Number","6.0",""
"Males","Centro (PT)","2016","24 years","Number","7.0",""
"Males","Centro (PT)","2016","25 years","Number","5.0",""
"Males","Centro (PT)","2016","26 years","Number","5.0",""
"Males","Centro (PT)","2016","27 years","Number","6.0",""
"Males","Centro (PT)","2016","28 years","Number","6.0",""
"Males","Centro (PT)","2016","29 years","Number","10.0",""
"Males","Centro (PT)","2016","30 years","Number","4.0",""
"Males","Centro (PT)","2016","31 years","Number","4.0",""
"Males","Centro (PT)","2016","32 years","Number","7.0",""
"Males","Centro (PT)","2016","33 years","Number","9.0",""
"Males","Centro (PT)","2016","34 years","Number","6.0",""
"Males","Centro (PT)","2016","35 years","Number","14.0",""
"Males","Centro (PT)","2016","36 years","Number","13.0",""
"Males","Centro (PT)","2016","37 years","Number","10.0",""
"Males","Centro (PT)","2016","38 years","Number","16.0",""
"Males","Centro (PT)","2016","39 years","Number","20.0",""
"Males","Centro (PT)","2016","40 years","Number","26.0",""
"Males","Centro (PT)","2016","41 years","Number","22.0",""
"Males","Centro (PT)","2016","42 years","Number","23.0",""
"Males","Centro (PT)","2016","43 years","Number","33.0",""
"Males","Centro (PT)","2016","44 years","Number","40.0",""
"Males","Centro (PT)","2016","45 years","Number","42.0",""
"Males","Centro (PT)","2016","46 years","Number","34.0",""
"Males","Centro (PT)","2016","47 years","Number","43.0",""
"Males","Centro (PT)","2016","48 years","Number","56.0",""
"Males","Centro (PT)","2016","49 years","Number","55.0",""
"Males","Centro (PT)","2016","50 years","Number","73.0",""
"Males","Centro (PT)","2016","51 years","Number","76.0",""
"Males","Centro (PT)","2016","52 years","Number","91.0",""
"Males","Centro (PT)","2016","53 years","Number","76.0",""
"Males","Centro (PT)","2016","54 years","Number","90.0",""
"Males","Centro (PT)","2016","55 years","Number","82.0",""
"Males","Centro (PT)","2016","56 years","Number","109.0",""
"Males","Centro (PT)","2016","57 years","Number","123.0",""
"Males","Centro (PT)","2016","58 years","Number","124.0",""
"Males","Centro (PT)","2016","59 years","Number","139.0",""
"Males","Centro (PT)","2016","60 years","Number","131.0",""
"Males","Centro (PT)","2016","61 years","Number","136.0",""
"Males","Centro (PT)","2016","62 years","Number","159.0",""
"Males","Centro (PT)","2016","63 years","Number","163.0",""
"Males","Centro (PT)","2016","64 years","Number","162.0",""
"Males","Centro (PT)","2016","65 years","Number","190.0",""
"Males","Centro (PT)","2016","66 years","Number","194.0",""
"Males","Centro (PT)","2016","67 years","Number","223.0",""
"Males","Centro (PT)","2016","68 years","Number","231.0",""
"Males","Centro (PT)","2016","69 years","Number","224.0",""
"Males","Centro (PT)","2016","70 years","Number","234.0",""
"Males","Centro (PT)","2016","71 years","Number","213.0",""
"Males","Centro (PT)","2016","72 years","Number","253.0",""
"Males","Centro (PT)","2016","73 years","Number","295.0",""
"Males","Centro (PT)","2016","74 years","Number","288.0",""
"Males","Centro (PT)","2016","75 years","Number","315.0",""
"Males","Centro (PT)","2016","76 years","Number","377.0",""
"Males","Centro (PT)","2016","77 years","Number","415.0",""
"Males","Centro (PT)","2016","78 years","Number","432.0",""
"Males","Centro (PT)","2016","79 years","Number","471.0",""
"Males","Centro (PT)","2016","80 years","Number","529.0",""
"Males","Centro (PT)","2016","81 years","Number","534.0",""
"Males","Centro (PT)","2016","82 years","Number","550.0",""
"Males","Centro (PT)","2016","83 years","Number","566.0",""
"Males","Centro (PT)","2016","84 years","Number","541.0",""
"Males","Centro (PT)","2016","85 years","Number","569.0",""
"Males","Centro (PT)","2016","86 years","Number","561.0",""
"Males","Centro (PT)","2016","87 years","Number","538.0",""
"Males","Centro (PT)","2016","88 years","Number","490.0",""
"Males","Centro (PT)","2016","89 years","Number","455.0",""
"Males","Centro (PT)","2016","90 years","Number","387.0",""
"Males","Centro (PT)","2016","91 years","Number","350.0",""
"Males","Centro (PT)","2016","92 years","Number","310.0",""
"Males","Centro (PT)","2016","93 years","Number","254.0",""
"Males","Centro (PT)","2016","94 years","Number","204.0",""
"Males","Centro (PT)","2016","95 years","Number","156.0",""
"Males","Centro (PT)","2016","96 years","Number","110.0",""
"Males","Centro (PT)","2016","97 years","Number","64.0",""
"Males","Centro (PT)","2016","98 years","Number","54.0",""
"Males","Centro (PT)","2016","99 years","Number","38.0",""
"Males","Centro (PT)","2016","Open-ended age class","Number","42.0",""
"Males","Centro (PT)","2017","Less than 1 year","Number","26",""
"Males","Centro (PT)","2017","1 year","Number","2",""
"Males","Centro (PT)","2017","2 years","Number","4",""
"Males","Centro (PT)","2017","3 years","Number","0",""
"Males","Centro (PT)","2017","4 years","Number","2",""
"Males","Centro (PT)","2017","5 years","Number","2",""
"Males","Centro (PT)","2017","6 years","Number","1",""
"Males","Centro (PT)","2017","7 years","Number","1",""
"Males","Centro (PT)","2017","8 years","Number","2",""
"Males","Centro (PT)","2017","9 years","Number","1",""
"Males","Centro (PT)","2017","10 years","Number","3",""
"Males","Centro (PT)","2017","11 years","Number","0",""
"Males","Centro (PT)","2017","12 years","Number","0",""
"Males","Centro (PT)","2017","13 years","Number","0",""
"Males","Centro (PT)","2017","14 years","Number","3",""
"Males","Centro (PT)","2017","15 years","Number","5",""
"Males","Centro (PT)","2017","16 years","Number","4",""
"Males","Centro (PT)","2017","17 years","Number","1",""
"Males","Centro (PT)","2017","18 years","Number","3",""
"Males","Centro (PT)","2017","19 years","Number","3",""
"Males","Centro (PT)","2017","20 years","Number","8",""
"Males","Centro (PT)","2017","21 years","Number","3",""
"Males","Centro (PT)","2017","22 years","Number","4",""
"Males","Centro (PT)","2017","23 years","Number","4",""
"Males","Centro (PT)","2017","24 years","Number","5",""
"Males","Centro (PT)","2017","25 years","Number","8",""
"Males","Centro (PT)","2017","26 years","Number","7",""
"Males","Centro (PT)","2017","27 years","Number","8",""
"Males","Centro (PT)","2017","28 years","Number","7",""
"Males","Centro (PT)","2017","29 years","Number","6",""
"Males","Centro (PT)","2017","30 years","Number","8",""
"Males","Centro (PT)","2017","31 years","Number","6",""
"Males","Centro (PT)","2017","32 years","Number","8",""
"Males","Centro (PT)","2017","33 years","Number","12",""
"Males","Centro (PT)","2017","34 years","Number","16",""
"Males","Centro (PT)","2017","35 years","Number","15",""
"Males","Centro (PT)","2017","36 years","Number","20",""
"Males","Centro (PT)","2017","37 years","Number","14",""
"Males","Centro (PT)","2017","38 years","Number","5",""
"Males","Centro (PT)","2017","39 years","Number","24",""
"Males","Centro (PT)","2017","40 years","Number","18",""
"Males","Centro (PT)","2017","41 years","Number","28",""
"Males","Centro (PT)","2017","42 years","Number","30",""
"Males","Centro (PT)","2017","43 years","Number","48",""
"Males","Centro (PT)","2017","44 years","Number","29",""
"Males","Centro (PT)","2017","45 years","Number","27",""
"Males","Centro (PT)","2017","46 years","Number","36",""
"Males","Centro (PT)","2017","47 years","Number","49",""
"Males","Centro (PT)","2017","48 years","Number","53",""
"Males","Centro (PT)","2017","49 years","Number","86",""
"Males","Centro (PT)","2017","50 years","Number","61",""
"Males","Centro (PT)","2017","51 years","Number","83",""
"Males","Centro (PT)","2017","52 years","Number","89",""
"Males","Centro (PT)","2017","53 years","Number","94",""
"Males","Centro (PT)","2017","54 years","Number","85",""
"Males","Centro (PT)","2017","55 years","Number","97",""
"Males","Centro (PT)","2017","56 years","Number","120",""
"Males","Centro (PT)","2017","57 years","Number","108",""
"Males","Centro (PT)","2017","58 years","Number","108",""
"Males","Centro (PT)","2017","59 years","Number","137",""
"Males","Centro (PT)","2017","60 years","Number","135",""
"Males","Centro (PT)","2017","61 years","Number","139",""
"Males","Centro (PT)","2017","62 years","Number","153",""
"Males","Centro (PT)","2017","63 years","Number","177",""
"Males","Centro (PT)","2017","64 years","Number","184",""
"Males","Centro (PT)","2017","65 years","Number","169",""
"Males","Centro (PT)","2017","66 years","Number","191",""
"Males","Centro (PT)","2017","67 years","Number","191",""
"Males","Centro (PT)","2017","68 years","Number","231",""
"Males","Centro (PT)","2017","69 years","Number","221",""
"Males","Centro (PT)","2017","70 years","Number","215",""
"Males","Centro (PT)","2017","71 years","Number","251",""
"Males","Centro (PT)","2017","72 years","Number","247",""
"Males","Centro (PT)","2017","73 years","Number","304",""
"Males","Centro (PT)","2017","74 years","Number","290",""
"Males","Centro (PT)","2017","75 years","Number","311",""
"Males","Centro (PT)","2017","76 years","Number","343",""
"Males","Centro (PT)","2017","77 years","Number","382",""
"Males","Centro (PT)","2017","78 years","Number","434",""
"Males","Centro (PT)","2017","79 years","Number","461",""
"Males","Centro (PT)","2017","80 years","Number","476",""
"Males","Centro (PT)","2017","81 years","Number","508",""
"Males","Centro (PT)","2017","82 years","Number","533",""
"Males","Centro (PT)","2017","83 years","Number","557",""
"Males","Centro (PT)","2017","84 years","Number","564",""
"Males","Centro (PT)","2017","85 years","Number","518",""
"Males","Centro (PT)","2017","86 years","Number","560",""
"Males","Centro (PT)","2017","87 years","Number","484",""
"Males","Centro (PT)","2017","88 years","Number","473",""
"Males","Centro (PT)","2017","89 years","Number","435",""
"Males","Centro (PT)","2017","90 years","Number","450",""
"Males","Centro (PT)","2017","91 years","Number","392",""
"Males","Centro (PT)","2017","92 years","Number","307",""
"Males","Centro (PT)","2017","93 years","Number","263",""
"Males","Centro (PT)","2017","94 years","Number","215",""
"Males","Centro (PT)","2017","95 years","Number","156",""
"Males","Centro (PT)","2017","96 years","Number","96",""
"Males","Centro (PT)","2017","97 years","Number","88",""
"Males","Centro (PT)","2017","98 years","Number","53",""
"Males","Centro (PT)","2017","99 years","Number","35",""
"Males","Centro (PT)","2017","Open-ended age class","Number","46",""
"Males","Centro (PT)","2018","Less than 1 year","Number","22",""
"Males","Centro (PT)","2018","1 year","Number","2",""
"Males","Centro (PT)","2018","2 years","Number","2",""
"Males","Centro (PT)","2018","3 years","Number","1",""
"Males","Centro (PT)","2018","4 years","Number","3",""
"Males","Centro (PT)","2018","5 years","Number","2",""
"Males","Centro (PT)","2018","6 years","Number","0",""
"Males","Centro (PT)","2018","7 years","Number","0",""
"Males","Centro (PT)","2018","8 years","Number","0",""
"Males","Centro (PT)","2018","9 years","Number","1",""
"Males","Centro (PT)","2018","10 years","Number","1",""
"Males","Centro (PT)","2018","11 years","Number","1",""
"Males","Centro (PT)","2018","12 years","Number","1",""
"Males","Centro (PT)","2018","13 years","Number","2",""
"Males","Centro (PT)","2018","14 years","Number","1",""
"Males","Centro (PT)","2018","15 years","Number","4",""
"Males","Centro (PT)","2018","16 years","Number","3",""
"Males","Centro (PT)","2018","17 years","Number","2",""
"Males","Centro (PT)","2018","18 years","Number","9",""
"Males","Centro (PT)","2018","19 years","Number","4",""
"Males","Centro (PT)","2018","20 years","Number","8",""
"Males","Centro (PT)","2018","21 years","Number","4",""
"Males","Centro (PT)","2018","22 years","Number","4",""
"Males","Centro (PT)","2018","23 years","Number","4",""
"Males","Centro (PT)","2018","24 years","Number","3",""
"Males","Centro (PT)","2018","25 years","Number","10",""
"Males","Centro (PT)","2018","26 years","Number","4",""
"Males","Centro (PT)","2018","27 years","Number","4",""
"Males","Centro (PT)","2018","28 years","Number","4",""
"Males","Centro (PT)","2018","29 years","Number","8",""
"Males","Centro (PT)","2018","30 years","Number","14",""
"Males","Centro (PT)","2018","31 years","Number","10",""
"Males","Centro (PT)","2018","32 years","Number","10",""
"Males","Centro (PT)","2018","33 years","Number","5",""
"Males","Centro (PT)","2018","34 years","Number","11",""
"Males","Centro (PT)","2018","35 years","Number","14",""
"Males","Centro (PT)","2018","36 years","Number","10",""
"Males","Centro (PT)","2018","37 years","Number","3",""
"Males","Centro (PT)","2018","38 years","Number","13",""
"Males","Centro (PT)","2018","39 years","Number","17",""
"Males","Centro (PT)","2018","40 years","Number","16",""
"Males","Centro (PT)","2018","41 years","Number","24",""
"Males","Centro (PT)","2018","42 years","Number","22",""
"Males","Centro (PT)","2018","43 years","Number","33",""
"Males","Centro (PT)","2018","44 years","Number","25",""
"Males","Centro (PT)","2018","45 years","Number","32",""
"Males","Centro (PT)","2018","46 years","Number","48",""
"Males","Centro (PT)","2018","47 years","Number","38",""
"Males","Centro (PT)","2018","48 years","Number","35",""
"Males","Centro (PT)","2018","49 years","Number","54",""
"Males","Centro (PT)","2018","50 years","Number","53",""
"Males","Centro (PT)","2018","51 years","Number","71",""
"Males","Centro (PT)","2018","52 years","Number","70",""
"Males","Centro (PT)","2018","53 years","Number","78",""
"Males","Centro (PT)","2018","54 years","Number","101",""
"Males","Centro (PT)","2018","55 years","Number","94",""
"Males","Centro (PT)","2018","56 years","Number","112",""
"Males","Centro (PT)","2018","57 years","Number","117",""
"Males","Centro (PT)","2018","58 years","Number","125",""
