SEX;GEO;TIME;AGE;Value
Female;11: Norte;2019;40 anos;25996
Female;11: Norte;2019;41 anos;27197
Female;11: Norte;2019;42 anos;28675
Female;11: Norte;2019;43 anos;29203
Female;11: Norte;2019;44 anos;29776
Female;11: Norte;2019;45 anos;30282
Female;11: Norte;2019;46 anos;29724
Female;11: Norte;2019;47 anos;30184
Female;11: Norte;2019;48 anos;30199
Female;11: Norte;2019;49 anos;28783
Female;11: Norte;2019;50 anos;29055
Female;11: Norte;2019;51 anos;28804
Female;11: Norte;2019;52 anos;29184
Female;11: Norte;2019;53 anos;29609
Female;11: Norte;2019;54 anos;29999
Female;11: Norte;2019;55 anos;30417
Female;11: Norte;2019;56 anos;29354
Female;11: Norte;2019;57 anos;29526
Female;11: Norte;2019;58 anos;29440
Female;11: Norte;2019;59 anos;27966
Female;11: Norte;2019;60 anos;26991
Female;11: Norte;2019;61 anos;26520
Female;11: Norte;2019;62 anos;26538
Female;11: Norte;2019;63 anos;25458
Female;11: Norte;2019;64 anos;25690
Female;11: Norte;2019;65 anos;24546
Female;11: Norte;2019;66 anos;23407
Female;11: Norte;2019;67 anos;24156
Female;11: Norte;2019;68 anos;23388
Female;11: Norte;2019;69 anos;22482
Female;11: Norte;2019;70 anos;21285
Female;11: Norte;2019;71 anos;22128
Female;11: Norte;2019;72 anos;18814
Female;11: Norte;2019;73 anos;18881
Female;11: Norte;2019;74 anos;19919
Female;11: Norte;2019;75 anos;17692
Female;11: Norte;2019;76 anos;16513
Female;11: Norte;2019;77 anos;15342
Female;11: Norte;2019;78 anos;14703
Female;11: Norte;2019;79 anos;14513
Female;11: Norte;2019;80 anos;14596
Female;11: Norte;2019;81 anos;14388
Female;11: Norte;2019;82 anos;13665
Female;11: Norte;2019;83 anos;13354
Female;11: Norte;2019;84 anos;12635
Female;11: Norte;2019;85 anos;10816
Female;11: Norte;2019;86 anos;10025
Female;11: Norte;2019;87 anos;9174
Female;11: Norte;2019;88 anos;8029
Female;11: Norte;2019;89 anos;7077
Female;11: Norte;2019;90 anos;5235
Female;11: Norte;2019;91 anos;4540
Female;11: Norte;2019;92 anos;3352
Female;11: Norte;2019;93 anos;2724
Female;11: Norte;2019;94 anos;1940
Female;11: Norte;2019;95 anos;1253
Female;11: Norte;2019;96 anos;803
Female;11: Norte;2019;97 anos;393
Female;11: Norte;2019;98 anos;571
Female;11: Norte;2019;99 anos;464
Female;11: Norte;2019;100 e mais anos;602
Female;11: Norte;2018;0 anos;13576
Female;11: Norte;2018;1 anos;13509
Female;11: Norte;2018;2 anos;13715
Female;11: Norte;2018;3 anos;13391
Female;11: Norte;2018;4 anos;12587
Female;11: Norte;2018;5 anos;13052
Female;11: Norte;2018;6 anos;13976
Female;11: Norte;2018;7 anos;15210
Female;11: Norte;2018;8 anos;16012
Female;11: Norte;2018;9 anos;15700
Female;11: Norte;2018;10 anos;16159
Female;11: Norte;2018;11 anos;15824
Female;11: Norte;2018;12 anos;17011
Female;11: Norte;2018;13 anos;17403
Female;11: Norte;2018;14 anos;17726
Female;11: Norte;2018;15 anos;18334
Female;11: Norte;2018;16 anos;19056
Female;11: Norte;2018;17 anos;19109
Female;11: Norte;2018;18 anos;20385
Female;11: Norte;2018;19 anos;20341
Female;11: Norte;2018;20 anos;20061
Female;11: Norte;2018;21 anos;20034
Female;11: Norte;2018;22 anos;19717
Female;11: Norte;2018;23 anos;19225
Female;11: Norte;2018;24 anos;19182
Female;11: Norte;2018;25 anos;20046
Female;11: Norte;2018;26 anos;20225
Female;11: Norte;2018;27 anos;20249
Female;11: Norte;2018;28 anos;19833
Female;11: Norte;2018;29 anos;19617
Female;11: Norte;2018;30 anos;20384
Female;11: Norte;2018;31 anos;20424
Female;11: Norte;2018;32 anos;20241
Female;11: Norte;2018;33 anos;20926
Female;11: Norte;2018;34 anos;22420
Female;11: Norte;2018;35 anos;23079
Female;11: Norte;2018;36 anos;24651
Female;11: Norte;2018;37 anos;24838
Female;11: Norte;2018;38 anos;25673
Female;11: Norte;2018;39 anos;25938
Female;11: Norte;2018;40 anos;27135
Female;11: Norte;2018;41 anos;28621
Female;11: Norte;2018;42 anos;29149
Female;11: Norte;2018;43 anos;29737
Female;11: Norte;2018;44 anos;30242
Female;11: Norte;2018;45 anos;29688
Female;11: Norte;2018;46 anos;30139
Female;11: Norte;2018;47 anos;30180
Female;11: Norte;2018;48 anos;28767
Female;11: Norte;2018;49 anos;29070
Female;11: Norte;2018;50 anos;28809
Female;11: Norte;2018;51 anos;29211
Female;11: Norte;2018;52 anos;29624
Female;11: Norte;2018;53 anos;30004
Female;11: Norte;2018;54 anos;30441
Female;11: Norte;2018;55 anos;29370
Female;11: Norte;2018;56 anos;29556
Female;11: Norte;2018;57 anos;29450
Female;11: Norte;2018;58 anos;27994
Female;11: Norte;2018;59 anos;27018
Female;11: Norte;2018;60 anos;26547
Female;11: Norte;2018;61 anos;26561
Female;11: Norte;2018;62 anos;25489
Female;11: Norte;2018;63 anos;25760
Female;11: Norte;2018;64 anos;24631
Female;11: Norte;2018;65 anos;23474
Female;11: Norte;2018;66 anos;24256
Female;11: Norte;2018;67 anos;23496
Female;11: Norte;2018;68 anos;22614
Female;11: Norte;2018;69 anos;21454
Female;11: Norte;2018;70 anos;22319
Female;11: Norte;2018;71 anos;19021
Female;11: Norte;2018;72 anos;19092
Female;11: Norte;2018;73 anos;20162
Female;11: Norte;2018;74 anos;17976
Female;11: Norte;2018;75 anos;16804
Female;11: Norte;2018;76 anos;15642
Female;11: Norte;2018;77 anos;15057
Female;11: Norte;2018;78 anos;14912
Female;11: Norte;2018;79 anos;15097
Female;11: Norte;2018;80 anos;14888
Female;11: Norte;2018;81 anos;14281
Female;11: Norte;2018;82 anos;14021
Female;11: Norte;2018;83 anos;13325
Female;11: Norte;2018;84 anos;11563
Female;11: Norte;2018;85 anos;10828
Female;11: Norte;2018;86 anos;9991
Female;11: Norte;2018;87 anos;8786
Female;11: Norte;2018;88 anos;7859
Female;11: Norte;2018;89 anos;6028
Female;11: Norte;2018;90 anos;5285
Female;11: Norte;2018;91 anos;4047
Female;11: Norte;2018;92 anos;3302
Female;11: Norte;2018;93 anos;2448
Female;11: Norte;2018;94 anos;1675
Female;11: Norte;2018;95 anos;1146
Female;11: Norte;2018;96 anos;784
Female;11: Norte;2018;97 anos;782
Female;11: Norte;2018;98 anos;559
Female;11: Norte;2018;99 anos;230
Female;11: Norte;2018;100 e mais anos;595
Female;16: Centro;2019;0 anos;7754
Female;16: Centro;2019;1 anos;7896
Female;16: Centro;2019;2 anos;7891
Female;16: Centro;2019;3 anos;8072
Female;16: Centro;2019;4 anos;7955
Female;16: Centro;2019;5 anos;7757
Female;16: Centro;2019;6 anos;7860
Female;16: Centro;2019;7 anos;8537
Female;16: Centro;2019;8 anos;8999
Female;16: Centro;2019;9 anos;9368
Female;16: Centro;2019;10 anos;8931
Female;16: Centro;2019;11 anos;9336
Female;16: Centro;2019;12 anos;9549
Female;16: Centro;2019;13 anos;9909
Female;16: Centro;2019;14 anos;10323
Female;16: Centro;2019;15 anos;10308
Female;16: Centro;2019;16 anos;10532
Female;16: Centro;2019;17 anos;10601
Female;16: Centro;2019;18 anos;10716
Female;16: Centro;2019;19 anos;12183
Female;16: Centro;2019;20 anos;11854
Female;16: Centro;2019;21 anos;11342
Female;16: Centro;2019;22 anos;11470
Female;16: Centro;2019;23 anos;11289
Female;16: Centro;2019;24 anos;10977
Female;16: Centro;2019;25 anos;10933
Female;16: Centro;2019;26 anos;11332
Female;16: Centro;2019;27 anos;11408
Female;16: Centro;2019;28 anos;11359
Female;16: Centro;2019;29 anos;11498
Female;16: Centro;2019;30 anos;11248
Female;16: Centro;2019;31 anos;11444
Female;16: Centro;2019;32 anos;11527
Female;16: Centro;2019;33 anos;11776
Female;16: Centro;2019;34 anos;12217
Female;16: Centro;2019;35 anos;13200
Female;16: Centro;2019;36 anos;13539
Female;16: Centro;2019;37 anos;14249
Female;16: Centro;2019;38 anos;14760
Female;16: Centro;2019;39 anos;15663
Female;16: Centro;2019;40 anos;15634
Female;16: Centro;2019;41 anos;15952
Female;16: Centro;2019;42 anos;17276
Female;16: Centro;2019;43 anos;17735
Female;16: Centro;2019;44 anos;17825
Female;16: Centro;2019;45 anos;17436
Female;16: Centro;2019;46 anos;17196
Female;16: Centro;2019;47 anos;17387
Female;16: Centro;2019;48 anos;17312
Female;16: Centro;2019;49 anos;17049
Female;16: Centro;2019;50 anos;16683
Female;16: Centro;2019;51 anos;16828
Female;16: Centro;2019;52 anos;16664
Female;16: Centro;2019;53 anos;16747
Female;16: Centro;2019;54 anos;17210
Female;16: Centro;2019;55 anos;17642
Female;16: Centro;2019;56 anos;17335
Female;16: Centro;2019;57 anos;17393
Female;16: Centro;2019;58 anos;17354
Female;16: Centro;2019;59 anos;17059
Female;16: Centro;2019;60 anos;16342
Female;16: Centro;2019;61 anos;16420
Female;16: Centro;2019;62 anos;16136
Female;16: Centro;2019;63 anos;15499
Female;16: Centro;2019;64 anos;15866
Female;16: Centro;2019;65 anos;15003
Female;16: Centro;2019;66 anos;15076
Female;16: Centro;2019;67 anos;15005
Female;16: Centro;2019;68 anos;14740
Female;16: Centro;2019;69 anos;14308
Female;16: Centro;2019;70 anos;14238
Female;16: Centro;2019;71 anos;14657
Female;16: Centro;2019;72 anos;13013
Female;16: Centro;2019;73 anos;13304
Female;16: Centro;2019;74 anos;13865
Female;16: Centro;2019;75 anos;12819
Female;16: Centro;2019;76 anos;12266
Female;16: Centro;2019;77 anos;11761
Female;16: Centro;2019;78 anos;11753
Female;16: Centro;2019;79 anos;11697
Female;16: Centro;2019;80 anos;11712
Female;16: Centro;2019;81 anos;11468
Female;16: Centro;2019;82 anos;10597
Female;16: Centro;2019;83 anos;10889
Female;16: Centro;2019;84 anos;10360
Female;16: Centro;2019;85 anos;9079
Female;16: Centro;2019;86 anos;8724
Female;16: Centro;2019;87 anos;7584
Female;16: Centro;2019;88 anos;6987
Female;16: Centro;2019;89 anos;6310
Female;16: Centro;2019;90 anos;4160
Female;16: Centro;2019;91 anos;3912
Female;16: Centro;2019;92 anos;3021
Female;16: Centro;2019;93 anos;2388
Female;16: Centro;2019;94 anos;1895
Female;16: Centro;2019;95 anos;1086
Female;16: Centro;2019;96 anos;728
Female;16: Centro;2019;97 anos;318
Female;16: Centro;2019;98 anos;367
Female;16: Centro;2019;99 anos;472
Female;16: Centro;2019;100 e mais anos;823
Female;16: Centro;2018;0 anos;7841
Female;16: Centro;2018;1 anos;7836
Female;16: Centro;2018;2 anos;8016
Female;16: Centro;2018;3 anos;7900
Female;16: Centro;2018;4 anos;7705
Female;16: Centro;2018;5 anos;7808
Female;16: Centro;2018;6 anos;8489
Female;16: Centro;2018;7 anos;8955
Female;16: Centro;2018;8 anos;9319
Female;16: Centro;2018;9 anos;8874
Female;16: Centro;2018;10 anos;9299
Female;16: Centro;2018;11 anos;9513
Female;16: Centro;2018;12 anos;9872
Female;16: Centro;2018;13 anos;10284
Female;16: Centro;2018;14 anos;10257
Female;16: Centro;2018;15 anos;10501
Female;16: Centro;2018;16 anos;10562
Female;16: Centro;2018;17 anos;10654
Female;16: Centro;2018;18 anos;12122
Female;16: Centro;2018;19 anos;11777
Female;16: Centro;2018;20 anos;11290
Female;16: Centro;2018;21 anos;11422
Female;16: Centro;2018;22 anos;11233
Female;16: Centro;2018;23 anos;10909
Female;16: Centro;2018;24 anos;10830
Female;16: Centro;2018;25 anos;11226
Female;16: Centro;2018;26 anos;11288
Female;16: Centro;2018;27 anos;11234
Female;16: Centro;2018;28 anos;11365
Female;16: Centro;2018;29 anos;11100
Female;16: Centro;2018;30 anos;11315
Female;16: Centro;2018;31 anos;11397
Female;16: Centro;2018;32 anos;11656
Female;16: Centro;2018;33 anos;12113
Female;16: Centro;2018;34 anos;13075
Female;16: Centro;2018;35 anos;13440
Female;16: Centro;2018;36 anos;14174
Female;16: Centro;2018;37 anos;14700
Female;16: Centro;2018;38 anos;15369
Female;16: Centro;2018;39 anos;15557
Female;16: Centro;2018;40 anos;15907
Female;16: Centro;2018;41 anos;17230
Female;16: Centro;2018;42 anos;17694
Female;16: Centro;2018;43 anos;17791
Female;16: Centro;2018;44 anos;17399
Female;16: Centro;2018;45 anos;17165
Female;16: Centro;2018;46 anos;17361
Female;16: Centro;2018;47 anos;17298
Female;16: Centro;2018;48 anos;17033
Female;16: Centro;2018;49 anos;16640
Female;16: Centro;2018;50 anos;16826
Female;16: Centro;2018;51 anos;16680
Female;16: Centro;2018;52 anos;16767
Female;16: Centro;2018;53 anos;17208
Female;16: Centro;2018;54 anos;17635
Female;16: Centro;2018;55 anos;17356
Female;16: Centro;2018;56 anos;17396
Female;16: Centro;2018;57 anos;17366
Female;16: Centro;2018;58 anos;17081
Female;16: Centro;2018;59 anos;16366
Female;16: Centro;2018;60 anos;16442
Female;16: Centro;2018;61 anos;16169
Female;16: Centro;2018;62 anos;15538
Female;16: Centro;2018;63 anos;15906
Female;16: Centro;2018;64 anos;15058
Female;16: Centro;2018;65 anos;15117
Female;16: Centro;2018;66 anos;15084
Female;16: Centro;2018;67 anos;14828
Female;16: Centro;2018;68 anos;14409
Female;16: Centro;2018;69 anos;14348
Female;16: Centro;2018;70 anos;14788
Female;16: Centro;2018;71 anos;13123
Female;16: Centro;2018;72 anos;13476
Female;16: Centro;2018;73 anos;14053
Female;16: Centro;2018;74 anos;13005
Female;16: Centro;2018;75 anos;12501
Female;16: Centro;2018;76 anos;12013
Female;16: Centro;2018;77 anos;12020
Female;16: Centro;2018;78 anos;12034
Female;16: Centro;2018;79 anos;12128
Female;16: Centro;2018;80 anos;11873
Female;16: Centro;2018;81 anos;11051
Female;16: Centro;2018;82 anos;11403
Female;16: Centro;2018;83 anos;10956
Female;16: Centro;2018;84 anos;9740
Female;16: Centro;2018;85 anos;9412
Female;16: Centro;2018;86 anos;8295
Female;16: Centro;2018;87 anos;7723
Female;16: Centro;2018;88 anos;7012
Female;16: Centro;2018;89 anos;4863
Female;16: Centro;2018;90 anos;4547
Female;16: Centro;2018;91 anos;3623
Female;16: Centro;2018;92 anos;2917
Female;16: Centro;2018;93 anos;2397
Female;16: Centro;2018;94 anos;1411
Female;16: Centro;2018;95 anos;962
Female;16: Centro;2018;96 anos;568
Female;16: Centro;2018;97 anos;542
Female;16: Centro;2018;98 anos;610
Female;16: Centro;2018;99 anos;311
Female;16: Centro;2018;100 e mais anos;799
Female;17: Área Metropolitana de Lisboa;2019;0 anos;14533
Female;17: Área Metropolitana de Lisboa;2019;1 anos;14625
Female;17: Área Metropolitana de Lisboa;2019;2 anos;14524
Female;17: Área Metropolitana de Lisboa;2019;3 anos;14369
Female;17: Área Metropolitana de Lisboa;2019;4 anos;14282
Female;17: Área Metropolitana de Lisboa;2019;5 anos;13858
Female;17: Área Metropolitana de Lisboa;2019;6 anos;13783
Female;17: Área Metropolitana de Lisboa;2019;7 anos;14554
Female;17: Área Metropolitana de Lisboa;2019;8 anos;15393
Female;17: Área Metropolitana de Lisboa;2019;9 anos;16243
Female;17: Área Metropolitana de Lisboa;2019;10 anos;15181
Female;17: Área Metropolitana de Lisboa;2019;11 anos;15654
Female;17: Área Metropolitana de Lisboa;2019;12 anos;15205
Female;17: Área Metropolitana de Lisboa;2019;13 anos;15034
Female;17: Área Metropolitana de Lisboa;2019;14 anos;15268
Female;17: Área Metropolitana de Lisboa;2019;15 anos;14690
Female;17: Área Metropolitana de Lisboa;2019;16 anos;14983
Female;17: Área Metropolitana de Lisboa;2019;17 anos;14529
Female;17: Área Metropolitana de Lisboa;2019;18 anos;14299
Female;17: Área Metropolitana de Lisboa;2019;19 anos;15442
Female;17: Área Metropolitana de Lisboa;2019;20 anos;15024
Female;17: Área Metropolitana de Lisboa;2019;21 anos;14449
Female;17: Área Metropolitana de Lisboa;2019;22 anos;14123
Female;17: Área Metropolitana de Lisboa;2019;23 anos;13874
Female;17: Área Metropolitana de Lisboa;2019;24 anos;13975
Female;17: Área Metropolitana de Lisboa;2019;25 anos;13915
Female;17: Área Metropolitana de Lisboa;2019;26 anos;14450
Female;17: Área Metropolitana de Lisboa;2019;27 anos;14823
Female;17: Área Metropolitana de Lisboa;2019;28 anos;15082
Female;17: Área Metropolitana de Lisboa;2019;29 anos;15623
Female;17: Área Metropolitana de Lisboa;2019;30 anos;15557
Female;17: Área Metropolitana de Lisboa;2019;31 anos;15760
Female;17: Área Metropolitana de Lisboa;2019;32 anos;16030
Female;17: Área Metropolitana de Lisboa;2019;33 anos;16815
Female;17: Área Metropolitana de Lisboa;2019;34 anos;17409
Female;17: Área Metropolitana de Lisboa;2019;35 anos;18921
Female;17: Área Metropolitana de Lisboa;2019;36 anos;19498
Female;17: Área Metropolitana de Lisboa;2019;37 anos;20635
Female;17: Área Metropolitana de Lisboa;2019;38 anos;20747
Female;17: Área Metropolitana de Lisboa;2019;39 anos;21219
Female;17: Área Metropolitana de Lisboa;2019;40 anos;21488
Female;17: Área Metropolitana de Lisboa;2019;41 anos;22489
Female;17: Área Metropolitana de Lisboa;2019;42 anos;24636
Female;17: Área Metropolitana de Lisboa;2019;43 anos;25605
Female;17: Área Metropolitana de Lisboa;2019;44 anos;25288
Female;17: Área Metropolitana de Lisboa;2019;45 anos;24650
Female;17: Área Metropolitana de Lisboa;2019;46 anos;23508
Female;17: Área Metropolitana de Lisboa;2019;47 anos;23338
Female;17: Área Metropolitana de Lisboa;2019;48 anos;22826
Female;17: Área Metropolitana de Lisboa;2019;49 anos;21794
Female;17: Área Metropolitana de Lisboa;2019;50 anos;20425
Female;17: Área Metropolitana de Lisboa;2019;51 anos;20163
Female;17: Área Metropolitana de Lisboa;2019;52 anos;20247
Female;17: Área Metropolitana de Lisboa;2019;53 anos;20666
Female;17: Área Metropolitana de Lisboa;2019;54 anos;20535
Female;17: Área Metropolitana de Lisboa;2019;55 anos;20375
Female;17: Área Metropolitana de Lisboa;2019;56 anos;19723
Female;17: Área Metropolitana de Lisboa;2019;57 anos;19354
Female;17: Área Metropolitana de Lisboa;2019;58 anos;19117
Female;17: Área Metropolitana de Lisboa;2019;59 anos;19839
Female;17: Área Metropolitana de Lisboa;2019;60 anos;19117
Female;17: Área Metropolitana de Lisboa;2019;61 anos;19364
Female;17: Área Metropolitana de Lisboa;2019;62 anos;18952
Female;17: Área Metropolitana de Lisboa;2019;63 anos;18867
Female;17: Área Metropolitana de Lisboa;2019;64 anos;19054
Female;17: Área Metropolitana de Lisboa;2019;65 anos;18563
Female;17: Área Metropolitana de Lisboa;2019;66 anos;18642
Female;17: Área Metropolitana de Lisboa;2019;67 anos;19304
Female;17: Área Metropolitana de Lisboa;2019;68 anos;19101
Female;17: Área Metropolitana de Lisboa;2019;69 anos;19458
Female;17: Área Metropolitana de Lisboa;2019;70 anos;18696
Female;17: Área Metropolitana de Lisboa;2019;71 anos;19357
Female;17: Área Metropolitana de Lisboa;2019;72 anos;17860
Female;17: Área Metropolitana de Lisboa;2019;73 anos;17383
Female;17: Área Metropolitana de Lisboa;2019;74 anos;17412
Female;17: Área Metropolitana de Lisboa;2019;75 anos;16348
Female;17: Área Metropolitana de Lisboa;2019;76 anos;15496
Female;17: Área Metropolitana de Lisboa;2019;77 anos;13853
Female;17: Área Metropolitana de Lisboa;2019;78 anos;12922
Female;17: Área Metropolitana de Lisboa;2019;79 anos;12766
Female;17: Área Metropolitana de Lisboa;2019;80 anos;12468
Female;17: Área Metropolitana de Lisboa;2019;81 anos;11633
Female;17: Área Metropolitana de Lisboa;2019;82 anos;10872
Female;17: Área Metropolitana de Lisboa;2019;83 anos;10729
Female;17: Área Metropolitana de Lisboa;2019;84 anos;10310
Female;17: Área Metropolitana de Lisboa;2019;85 anos;8713
Female;17: Área Metropolitana de Lisboa;2019;86 anos;8323
Female;17: Área Metropolitana de Lisboa;2019;87 anos;7752
Female;17: Área Metropolitana de Lisboa;2019;88 anos;6738
Female;17: Área Metropolitana de Lisboa;2019;89 anos;6127
Female;17: Área Metropolitana de Lisboa;2019;90 anos;4545
Female;17: Área Metropolitana de Lisboa;2019;91 anos;3887
Female;17: Área Metropolitana de Lisboa;2019;92 anos;3309
Female;17: Área Metropolitana de Lisboa;2019;93 anos;2732
Female;17: Área Metropolitana de Lisboa;2019;94 anos;2137
Female;17: Área Metropolitana de Lisboa;2019;95 anos;1004
Female;17: Área Metropolitana de Lisboa;2019;96 anos;310
Female;17: Área Metropolitana de Lisboa;2019;97 anos;91
Female;17: Área Metropolitana de Lisboa;2019;98 anos;511
Female;17: Área Metropolitana de Lisboa;2019;99 anos;285
Female;17: Área Metropolitana de Lisboa;2019;100 e mais anos;417
Female;17: Área Metropolitana de Lisboa;2018;0 anos;14513
Female;17: Área Metropolitana de Lisboa;2018;1 anos;14410
Female;17: Área Metropolitana de Lisboa;2018;2 anos;14247
Female;17: Área Metropolitana de Lisboa;2018;3 anos;14147
Female;17: Área Metropolitana de Lisboa;2018;4 anos;13727
Female;17: Área Metropolitana de Lisboa;2018;5 anos;13651
Female;17: Área Metropolitana de Lisboa;2018;6 anos;14437
Female;17: Área Metropolitana de Lisboa;2018;7 anos;15266
Female;17: Área Metropolitana de Lisboa;2018;8 anos;16124
Female;17: Área Metropolitana de Lisboa;2018;9 anos;15103
Female;17: Área Metropolitana de Lisboa;2018;10 anos;15538
Female;17: Área Metropolitana de Lisboa;2018;11 anos;15080
Female;17: Área Metropolitana de Lisboa;2018;12 anos;14909
Female;17: Área Metropolitana de Lisboa;2018;13 anos;15151
Female;17: Área Metropolitana de Lisboa;2018;14 anos;14594
Female;17: Área Metropolitana de Lisboa;2018;15 anos;14867
Female;17: Área Metropolitana de Lisboa;2018;16 anos;14434
Female;17: Área Metropolitana de Lisboa;2018;17 anos;14085
Female;17: Área Metropolitana de Lisboa;2018;18 anos;15226
Female;17: Área Metropolitana de Lisboa;2018;19 anos;14899
Female;17: Área Metropolitana de Lisboa;2018;20 anos;14299
Female;17: Área Metropolitana de Lisboa;2018;21 anos;14006
Female;17: Área Metropolitana de Lisboa;2018;22 anos;13734
Female;17: Área Metropolitana de Lisboa;2018;23 anos;13816
Female;17: Área Metropolitana de Lisboa;2018;24 anos;13805
Female;17: Área Metropolitana de Lisboa;2018;25 anos;14229
Female;17: Área Metropolitana de Lisboa;2018;26 anos;14600
Female;17: Área Metropolitana de Lisboa;2018;27 anos;14830
Female;17: Área Metropolitana de Lisboa;2018;28 anos;15332
Female;17: Área Metropolitana de Lisboa;2018;29 anos;15319
Female;17: Área Metropolitana de Lisboa;2018;30 anos;15433
Female;17: Área Metropolitana de Lisboa;2018;31 anos;15710
Female;17: Área Metropolitana de Lisboa;2018;32 anos;16495
Female;17: Área Metropolitana de Lisboa;2018;33 anos;17102
Female;17: Área Metropolitana de Lisboa;2018;34 anos;18647
Female;17: Área Metropolitana de Lisboa;2018;35 anos;19172
Female;17: Área Metropolitana de Lisboa;2018;36 anos;20368
Female;17: Área Metropolitana de Lisboa;2018;37 anos;20520
Female;17: Área Metropolitana de Lisboa;2018;38 anos;21703
Female;17: Área Metropolitana de Lisboa;2018;39 anos;21364
Female;17: Área Metropolitana de Lisboa;2018;40 anos;22316
Female;17: Área Metropolitana de Lisboa;2018;41 anos;24471
Female;17: Área Metropolitana de Lisboa;2018;42 anos;25443
Female;17: Área Metropolitana de Lisboa;2018;43 anos;25123
Female;17: Área Metropolitana de Lisboa;2018;44 anos;24524
Female;17: Área Metropolitana de Lisboa;2018;45 anos;23375
Female;17: Área Metropolitana de Lisboa;2018;46 anos;23203
Female;17: Área Metropolitana de Lisboa;2018;47 anos;22708
Female;17: Área Metropolitana de Lisboa;2018;48 anos;21687
Female;17: Área Metropolitana de Lisboa;2018;49 anos;20415
Female;17: Área Metropolitana de Lisboa;2018;50 anos;20074
Female;17: Área Metropolitana de Lisboa;2018;51 anos;20180
Female;17: Área Metropolitana de Lisboa;2018;52 anos;20595
Female;17: Área Metropolitana de Lisboa;2018;53 anos;20458
Female;17: Área Metropolitana de Lisboa;2018;54 anos;20324
Female;17: Área Metropolitana de Lisboa;2018;55 anos;19641
Female;17: Área Metropolitana de Lisboa;2018;56 anos;19300
Female;17: Área Metropolitana de Lisboa;2018;57 anos;19046
Female;17: Área Metropolitana de Lisboa;2018;58 anos;19793
Female;17: Área Metropolitana de Lisboa;2018;59 anos;19056
Female;17: Área Metropolitana de Lisboa;2018;60 anos;19279
Female;17: Área Metropolitana de Lisboa;2018;61 anos;18908
Female;17: Área Metropolitana de Lisboa;2018;62 anos;18815
Female;17: Área Metropolitana de Lisboa;2018;63 anos;19018
Female;17: Área Metropolitana de Lisboa;2018;64 anos;18555
Female;17: Área Metropolitana de Lisboa;2018;65 anos;18618
Female;17: Área Metropolitana de Lisboa;2018;66 anos;19312
Female;17: Área Metropolitana de Lisboa;2018;67 anos;19131
Female;17: Área Metropolitana de Lisboa;2018;68 anos;19503
Female;17: Área Metropolitana de Lisboa;2018;69 anos;18788
Female;17: Área Metropolitana de Lisboa;2018;70 anos;19466
Female;17: Área Metropolitana de Lisboa;2018;71 anos;18003
Female;17: Área Metropolitana de Lisboa;2018;72 anos;17569
Female;17: Área Metropolitana de Lisboa;2018;73 anos;17634
Female;17: Área Metropolitana de Lisboa;2018;74 anos;16572
Female;17: Área Metropolitana de Lisboa;2018;75 anos;15738
Female;17: Área Metropolitana de Lisboa;2018;76 anos;14100
Female;17: Área Metropolitana de Lisboa;2018;77 anos;13222
Female;17: Área Metropolitana de Lisboa;2018;78 anos;13153
Female;17: Área Metropolitana de Lisboa;2018;79 anos;12860
Female;17: Área Metropolitana de Lisboa;2018;80 anos;12083
Female;17: Área Metropolitana de Lisboa;2018;81 anos;11347
Female;17: Área Metropolitana de Lisboa;2018;82 anos;11262
Female;17: Área Metropolitana de Lisboa;2018;83 anos;10871
Female;17: Área Metropolitana de Lisboa;2018;84 anos;9308
Female;17: Área Metropolitana de Lisboa;2018;85 anos;8993
Female;17: Área Metropolitana de Lisboa;2018;86 anos;8402
Female;17: Área Metropolitana de Lisboa;2018;87 anos;7357
Female;17: Área Metropolitana de Lisboa;2018;88 anos;6776
Female;17: Área Metropolitana de Lisboa;2018;89 anos;5223
Female;17: Área Metropolitana de Lisboa;2018;90 anos;4504
Female;17: Área Metropolitana de Lisboa;2018;91 anos;3914
Female;17: Área Metropolitana de Lisboa;2018;92 anos;3293
Female;17: Área Metropolitana de Lisboa;2018;93 anos;2605
Female;17: Área Metropolitana de Lisboa;2018;94 anos;1514
Female;17: Área Metropolitana de Lisboa;2018;95 anos;789
Female;17: Área Metropolitana de Lisboa;2018;96 anos;303
Female;17: Área Metropolitana de Lisboa;2018;97 anos;776
Female;17: Área Metropolitana de Lisboa;2018;98 anos;462
Female;17: Área Metropolitana de Lisboa;2018;99 anos;163
Female;17: Área Metropolitana de Lisboa;2018;100 e mais anos;416
Female;18: Alentejo;2019;0 anos;2554
Female;18: Alentejo;2019;1 anos;2644
Female;18: Alentejo;2019;2 anos;2581
Female;18: Alentejo;2019;3 anos;2742
Female;18: Alentejo;2019;4 anos;2700
Female;18: Alentejo;2019;5 anos;2493
Female;18: Alentejo;2019;6 anos;2566
Female;18: Alentejo;2019;7 anos;2822
Female;18: Alentejo;2019;8 anos;2927
Female;18: Alentejo;2019;9 anos;3139
Female;18: Alentejo;2019;10 anos;3031
Female;18: Alentejo;2019;11 anos;3132
Female;18: Alentejo;2019;12 anos;2992
Female;18: Alentejo;2019;13 anos;3090
Female;18: Alentejo;2019;14 anos;3373
Female;18: Alentejo;2019;15 anos;3444
Female;18: Alentejo;2019;16 anos;3324
Female;18: Alentejo;2019;17 anos;3337
Female;18: Alentejo;2019;18 anos;3302
Female;18: Alentejo;2019;19 anos;3731
